,mloglik,tc,mass1,mass2,distance,ra,dec,polarization,inclination,spin1z,spin2z,chirp,q
690,18928.262468384768,0.0318707991301421,319.8590166479407,32.46923506090033,5005.095113859641,6.561862558087234,1.2897352007825227,2.5703793562954216,2.2281429547810614,0.9782055659698415,0.9994303180362042,79.51863184884593,9.851141120140431
691,7081.982707285505,0.0158049184786841,190.14843841024646,20.838718422195637,5004.991746553729,7.0309180009619014,1.0957292461537913,2.217725556655645,2.3867671595832425,0.9891886499095203,0.999717428783543,49.42276716527618,9.12476643514298
692,11792.864058440917,0.007868404675810436,129.89096935961564,14.817690725152053,5004.940683305599,7.262630477697497,0.9998906817977891,2.043515265343483,2.46512720832219,0.9946142720199068,0.9998592609344622,34.5554685308317,8.765938753137444
693,13350.07416563631,0.0038627068843322624,100.46248087009513,11.702323284405685,5004.914910788177,7.379579830949002,0.9515192765291087,1.9555882741613815,2.504676900034447,0.9973526787114066,0.999930846109995,27.051682008885848,8.584832125084915
694,6112.759765164374,0.0018495590243675388,85.92537679963061,10.116231080553462,5004.901958266295,7.438355193564573,0.9272092072055326,1.911398711357128,2.5245534312600872,0.9987289227162425,0.9999668227488807,23.280495922300673,8.493813171666854
695,4975.729330530695,0.0008994568797506413,79.12376408887367,9.362809584364966,5004.895845342817,7.4660941387172,0.915736106069027,1.8905435127773575,2.533934130671484,0.9993784390317175,0.9999838018702066,21.500690245892603,8.4508569116906
696,5943.895662106136,0.00043372051597795585,75.8035427330393,8.992330001465191,5004.892848811582,7.479691661387233,0.9101120366626086,1.8803203758153668,2.53853251291729,0.9996968293950004,0.9999921249692241,20.62823644853114,8.429799920675512
697,4991.123894602151,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
698,4991.12177644637,0.00019537924509868405,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
699,4991.121200118597,0.0001953643439374902,74.10785271625927,8.802428746047815,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729032196497,8.419023300760351
700,4991.1239656474845,0.0001953643439374902,74.10785273745651,8.80242873298583,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023315661512
701,4991.123894569659,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315251332,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
702,4991.124050371939,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.486650663614632,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
703,4991.123865138041,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337458112517,1.875088343313617,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
704,4991.123769796836,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337309100905,1.8750883582147782,2.540885888936312,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
705,4991.123994940609,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885903837473,0.9998597763197196,0.9999963845937148,20.181729017295336,8.419023300760351
706,4991.127020465533,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597912208808,0.9999963845937148,20.181729017295336,8.419023300760351
707,4991.124109131178,0.0001953643439374902,74.10785266154181,8.80242873954855,5004.891315236431,7.4866506487134705,0.9072337309100905,1.875088343313617,2.540885888936312,0.9998597763197196,0.999996399494876,20.181729017295336,8.419023300760351
708,24995.158848576953,8.292822355862711,244.51531821353683,1555.7856704504702,5007.071857228619,0.12546611928082196,3.9762880065127293,7.399469888187522,0.08084594632640174,1.0,-0.8271059974715624,497.83391456411164,0.15716516925029822
709,40395.7499850677,4.145563976151721,646.905392634884,150.82770370648691,5005.981337775777,3.806897136919925,2.4414111725132592,4.636649653039944,1.3111462211183522,0.9999298721824011,0.08665337846080878,258.9533968316365,4.28903561307127
710,31149.097035888735,2.0712083121269838,435.5868645844783,68.5348952495228,5005.435887023348,5.648257521051139,1.6737038915386333,3.254755572965793,1.926511869892741,0.9998947959893301,0.5436931294186723,139.4712933273805,6.3556946136502805
